date,open,high,low,close,volume
2018-02-24 01:30:00,838.74,859.39,823.29,851.6,18572.93488
2018-02-24 05:30:00,851.59,875.0,845.0,866.02,17896.98176
2018-02-24 09:30:00,866.02,873.29,831.32,846.75,18763.51688
2018-02-24 13:30:00,846.75,851.73,819.19,828.02,18108.95666
2018-02-24 17:30:00,828.04,839.67,821.16,830.37,12671.88474
2018-02-24 21:30:00,829.46,836.0,815.0,821.02,9670.13013
2018-02-25 01:30:00,821.0,836.57,805.0,833.94,12200.10923
2018-02-25 05:30:00,833.92,842.55,820.62,832.0,9375.92582
2018-02-25 09:30:00,832.0,849.5,828.53,840.95,10959.41379
2018-02-25 13:30:00,840.95,846.06,830.5,837.6,8882.52722
2018-02-25 17:30:00,836.44,839.0,813.18,823.33,12631.41194
2018-02-25 21:30:00,823.71,837.9,820.1,832.5,9300.34056
2018-02-26 01:30:00,833.55,846.98,830.72,841.19,8281.64541
2018-02-26 05:30:00,841.46,856.33,837.59,845.0,10020.03105
2018-02-26 09:30:00,845.01,855.07,833.0,842.18,8845.67136
2018-02-26 13:30:00,842.0,865.9,835.05,861.13,12431.83255
2018-02-26 17:30:00,861.0,882.0,852.0,875.05,22975.58759
2018-02-26 21:30:00,875.05,880.0,857.0,864.02,11598.59203
2018-02-27 01:30:00,864.02,874.74,858.0,867.98,9039.75102
2018-02-27 05:30:00,867.98,875.0,860.69,869.4,9972.17268
2018-02-27 09:30:00,869.05,895.0,866.75,890.89,11667.21753
2018-02-27 13:30:00,890.86,897.49,873.64,885.17,14826.15132
2018-02-27 17:30:00,885.95,890.77,864.21,873.07,12683.69029
2018-02-27 21:30:00,872.75,882.31,868.16,878.39,7911.24381
2018-02-28 01:30:00,878.57,886.0,870.0,870.11,6427.20862
2018-02-28 05:30:00,871.84,889.97,870.0,886.21,8695.84224
2018-02-28 09:30:00,886.21,891.0,870.02,874.03,12273.12299
2018-02-28 13:30:00,874.99,879.9,858.99,864.53,10490.05507
2018-02-28 17:30:00,864.53,874.8,854.71,869.19,9805.90283
2018-02-28 21:30:00,869.19,872.0,862.0,869.6,5135.20058
2018-03-01 01:30:00,869.6,875.0,850.3,853.5,7220.32838
2018-03-01 05:30:00,853.5,861.93,848.65,855.24,6790.53076
2018-03-01 09:30:00,855.23,868.0,855.22,866.0,5655.22082
2018-03-01 13:30:00,866.0,874.62,865.48,869.07,8719.41449
2018-03-01 17:30:00,869.12,873.55,863.0,866.18,8117.4125
2018-03-01 21:30:00,866.18,879.96,864.21,874.0,8182.31439
2018-03-02 01:30:00,874.08,879.89,864.87,870.63,6320.11207
2018-03-02 05:30:00,870.63,876.22,866.3,873.11,7525.95819
2018-03-02 09:30:00,873.12,874.86,866.0,868.32,8261.65286
2018-03-02 13:30:00,868.65,872.6,856.03,859.66,7090.79326
2018-03-02 17:30:00,859.66,866.0,850.0,854.77,7125.27698
2018-03-02 21:30:00,855.0,858.56,850.0,853.29,3551.68108
2018-03-03 01:30:00,852.7,863.61,851.29,856.28,5880.89769
2018-03-03 05:30:00,856.27,870.78,856.22,864.54,7132.05408
2018-03-03 09:30:00,863.88,866.79,860.0,860.0,6499.26751
2018-03-03 13:30:00,860.01,866.0,857.13,861.75,4620.56429
2018-03-03 17:30:00,861.9,869.61,859.14,861.17,6337.92966
2018-03-03 21:30:00,861.17,866.36,860.02,861.58,5367.8905
2018-03-04 01:30:00,861.8,864.0,852.3,856.02,4212.58816
2018-03-04 05:30:00,856.51,857.75,844.16,844.98,5021.79698
2018-03-04 09:30:00,844.98,849.27,836.24,839.97,7369.48014
2018-03-04 13:30:00,840.06,851.25,838.0,849.22,4036.11074
2018-03-04 17:30:00,849.22,859.66,848.61,857.65,3984.74935
2018-03-04 21:30:00,857.65,867.64,857.5,864.33,4929.33905
2018-03-05 01:30:00,864.33,868.0,861.0,866.66,4393.54203
2018-03-05 05:30:00,866.61,868.77,863.27,867.08,4136.1481
2018-03-05 09:30:00,867.99,870.0,863.11,867.8,6269.76548
2018-03-05 13:30:00,867.3,869.7,861.3,869.14,4289.93728
2018-03-05 17:30:00,869.0,871.75,858.01,861.2,5957.29787
2018-03-05 21:30:00,860.8,863.98,855.5,858.99,5509.9049
2018-03-06 01:30:00,858.92,860.31,847.2,849.84,4404.7445
2018-03-06 05:30:00,849.81,849.82,837.31,846.1,7797.63531
2018-03-06 09:30:00,846.1,853.18,843.25,847.5,4555.21618
2018-03-06 13:30:00,847.5,849.84,826.24,832.32,9529.42306
2018-03-06 17:30:00,832.35,835.26,819.0,830.0,8761.46733
2018-03-06 21:30:00,830.08,831.78,803.01,811.6,10412.01838
2018-03-07 01:30:00,810.81,822.0,804.19,813.11,7602.30857
2018-03-07 05:30:00,813.31,826.2,809.0,811.65,5931.6242
2018-03-07 09:30:00,811.65,814.42,777.9,786.0,14297.667
2018-03-07 13:30:00,785.9,791.99,775.0,790.97,8792.93964
2018-03-07 17:30:00,790.98,796.19,781.0,785.71,11148.57391
2018-03-07 21:30:00,786.23,788.0,718.4,740.36,53463.00532
2018-03-08 01:30:00,740.0,769.0,733.45,749.9,15379.47373
2018-03-08 05:30:00,749.02,761.59,730.0,732.22,14247.75393
2018-03-08 09:30:00,731.99,757.6,730.88,756.15,9819.23295
2018-03-08 13:30:00,756.37,772.07,752.7,760.79,7765.60731
2018-03-08 17:30:00,760.28,761.36,730.0,749.7,11205.71229
2018-03-08 21:30:00,750.53,750.99,695.24,711.0,22841.09488
2018-03-09 01:30:00,710.76,712.98,684.0,695.46,10433.37683
2018-03-09 05:30:00,695.48,705.0,661.1,677.93,16547.43128
2018-03-09 09:30:00,677.93,680.0,640.0,669.84,28762.65559
2018-03-09 13:30:00,669.68,685.5,651.0,684.76,16224.19855
2018-03-09 17:30:00,684.76,711.0,682.05,694.25,16891.23877
2018-03-09 21:30:00,695.18,703.86,676.26,684.99,17657.34625
2018-03-10 01:30:00,685.09,727.92,682.54,723.71,20462.50259
2018-03-10 05:30:00,723.65,745.0,720.0,728.65,16379.74632
2018-03-10 09:30:00,728.68,742.99,722.5,729.19,9069.71258
2018-03-10 13:30:00,729.26,734.25,716.0,730.65,7553.53527
2018-03-10 17:30:00,730.65,739.0,718.69,731.02,7317.01226
2018-03-10 21:30:00,731.02,734.99,700.0,711.7,10749.1291
2018-03-11 01:30:00,710.68,711.44,673.06,680.58,11943.54419
2018-03-11 05:30:00,680.58,683.36,659.15,677.47,16833.99853
2018-03-11 09:30:00,676.14,697.67,674.46,688.49,10188.70313
2018-03-11 13:30:00,688.49,709.99,677.95,705.46,9892.62704
2018-03-11 17:30:00,705.13,721.51,697.29,697.97,13193.94547
2018-03-11 21:30:00,698.0,735.0,698.0,729.2,13765.44607
2018-03-12 01:30:00,729.2,730.26,715.0,720.85,10092.63845
2018-03-12 05:30:00,721.0,730.19,711.25,716.65,8992.58985
2018-03-12 09:30:00,715.51,731.0,713.06,727.0,6410.58488
2018-03-12 13:30:00,727.0,740.5,721.81,736.24,9455.88735
2018-03-12 17:30:00,736.98,737.99,690.1,694.72,16461.20428
2018-03-12 21:30:00,693.48,706.03,676.6,682.54,17076.53785
2018-03-13 01:30:00,682.52,701.35,676.31,697.11,9336.05567
2018-03-13 05:30:00,696.52,704.67,683.9,696.0,6698.86029
2018-03-13 09:30:00,695.56,713.76,693.0,701.49,10317.66495
2018-03-13 13:30:00,701.69,708.5,684.1,694.55,8035.33273
2018-03-13 17:30:00,694.55,697.95,681.0,687.69,14116.32908
2018-03-13 21:30:00,687.67,697.79,680.0,683.99,9512.59371
2018-03-14 01:30:00,683.61,693.3,680.0,689.94,7054.40239
2018-03-14 05:30:00,690.16,703.54,689.1,698.08,7988.11104
2018-03-14 09:30:00,698.08,699.0,687.29,689.7,6206.2312
2018-03-14 13:30:00,688.79,692.99,655.5,656.08,15694.17191
2018-03-14 17:30:00,656.65,664.0,648.22,654.4,13005.88057
2018-03-14 21:30:00,654.1,654.4,613.2,616.8,22191.01738
2018-03-15 01:30:00,617.48,618.51,585.0,610.1,24818.84205
2018-03-15 05:30:00,610.1,620.0,570.5,580.0,22897.69837
2018-03-15 09:30:00,580.78,594.35,570.0,591.39,17150.58174
2018-03-15 13:30:00,591.41,620.53,583.91,617.77,17767.53997
2018-03-15 17:30:00,617.76,621.12,587.56,600.0,18008.82754
2018-03-15 21:30:00,600.0,608.54,587.51,600.95,10857.49738
2018-03-16 01:30:00,600.97,615.2,599.72,608.83,7744.57953
2018-03-16 05:30:00,608.83,614.9,584.15,598.01,12615.36579
2018-03-16 09:30:00,597.34,613.72,596.74,608.0,7391.74823
2018-03-16 13:30:00,608.1,611.71,595.0,603.0,9623.12838
2018-03-16 17:30:00,603.0,625.3,598.0,621.8,17569.35308
2018-03-16 21:30:00,622.0,624.0,614.91,619.71,8507.24589
2018-03-17 01:30:00,619.5,620.49,597.3,599.05,9013.36857
2018-03-17 05:30:00,599.03,606.0,591.07,598.38,8846.97778
2018-03-17 09:30:00,598.38,603.5,593.11,600.37,4490.57264
2018-03-17 13:30:00,600.33,609.26,596.0,597.54,5199.88943
2018-03-17 17:30:00,596.93,598.26,573.98,575.0,16361.64653
2018-03-17 21:30:00,575.5,577.2,547.28,551.67,16689.14364
2018-03-18 01:30:00,551.92,567.0,544.0,546.95,16434.22918
2018-03-18 05:30:00,547.98,548.95,509.0,519.0,29319.24447
2018-03-18 09:30:00,518.98,525.0,507.0,516.41,15108.05022
2018-03-18 13:30:00,516.57,523.0,495.0,517.52,21413.0793
2018-03-18 17:30:00,517.52,518.8,455.0,461.0,65242.36924
2018-03-18 21:30:00,461.52,509.51,450.0,486.4,49802.75216
2018-03-19 01:30:00,486.4,560.0,485.58,537.0,67931.73061
2018-03-19 05:30:00,537.39,558.5,519.16,527.55,41662.30139
2018-03-19 09:30:00,526.9,549.0,526.37,547.01,17455.4365
2018-03-19 13:30:00,547.01,552.0,515.8,538.1,31537.01541
2018-03-19 17:30:00,537.98,557.0,523.17,550.3,35013.8135
2018-03-19 21:30:00,550.4,560.0,527.19,536.43,35781.13071
2018-03-20 01:30:00,536.42,557.77,536.05,556.88,23349.07311
2018-03-20 05:30:00,556.88,556.96,542.1,554.0,21920.6138
2018-03-20 09:30:00,554.0,554.0,525.25,527.07,21623.58575
2018-03-20 13:30:00,527.65,534.05,515.0,532.98,20439.98425
2018-03-20 17:30:00,532.98,541.11,526.4,534.0,17234.47591
2018-03-20 21:30:00,534.08,562.0,534.01,561.0,32545.45654
2018-03-21 01:30:00,561.0,567.87,549.72,557.0,21662.79924
2018-03-21 05:30:00,557.0,572.01,552.9,569.98,15595.11079
2018-03-21 09:30:00,569.94,590.52,569.57,570.99,29494.32568
2018-03-21 13:30:00,570.51,583.2,566.24,579.52,13594.74034
2018-03-21 17:30:00,580.19,584.41,570.0,574.73,15184.8629
2018-03-21 21:30:00,575.0,577.48,545.11,559.3,30835.5912
2018-03-22 01:30:00,559.68,565.0,550.64,559.17,12314.5423
2018-03-22 05:30:00,559.15,578.6,557.93,569.58,14718.14023
2018-03-22 09:30:00,569.33,573.07,557.55,563.01,12010.53707
2018-03-22 13:30:00,563.38,568.49,533.41,535.99,29685.66901
2018-03-22 17:30:00,536.39,544.65,516.0,531.01,27946.84199
2018-03-22 21:30:00,531.02,538.91,525.88,531.64,16666.29981
2018-03-23 01:30:00,531.65,543.94,523.27,539.92,10078.71105
2018-03-23 05:30:00,539.78,543.0,509.2,515.2,22277.36189
2018-03-23 09:30:00,515.2,525.59,511.01,513.0,19205.84309
2018-03-23 13:30:00,513.22,525.52,512.1,524.01,12937.94061
2018-03-23 17:30:00,524.63,532.98,506.71,525.76,25626.38166
2018-03-23 21:30:00,526.5,530.0,519.1,526.29,15296.55148
2018-03-24 01:30:00,526.61,544.72,522.01,543.03,11071.98873
2018-03-24 05:30:00,543.2,545.99,534.4,539.28,15096.8087
2018-03-24 09:30:00,539.75,545.0,535.52,541.99,13893.33909
2018-03-24 13:30:00,541.99,542.1,524.13,526.6,15662.74966
2018-03-24 17:30:00,526.62,543.0,524.4,539.14,15128.70352
2018-03-24 21:30:00,539.46,540.0,533.0,536.54,10219.64441
2018-03-25 01:30:00,536.59,540.0,518.63,520.22,17709.54407
2018-03-25 05:30:00,521.17,523.79,513.82,521.49,13110.30426
2018-03-25 09:30:00,521.49,523.9,514.01,517.68,8615.08654
2018-03-25 13:30:00,518.0,522.6,512.0,515.32,10514.70334
2018-03-25 17:30:00,515.0,526.93,513.08,515.56,13663.25708
2018-03-25 21:30:00,516.11,529.68,515.27,526.99,12236.63954
2018-03-26 01:30:00,527.21,536.0,518.61,523.74,13763.18054
2018-03-26 05:30:00,523.95,527.67,517.0,520.8,9962.68003
2018-03-26 09:30:00,520.79,523.52,516.01,517.0,8285.95716
2018-03-26 13:30:00,517.0,519.39,480.2,485.32,32499.99655
2018-03-26 17:30:00,485.32,496.0,471.62,482.21,42102.75346
2018-03-26 21:30:00,482.21,487.01,465.56,473.34,29479.34346
2018-03-27 01:30:00,473.69,497.85,470.0,485.0,28753.50622
2018-03-27 05:30:00,485.0,491.55,458.47,463.06,20899.05982
2018-03-27 09:30:00,463.06,469.0,450.33,464.85,32023.86471
2018-03-27 13:30:00,464.71,468.0,452.1,458.22,19056.72531
2018-03-27 17:30:00,458.19,473.0,446.0,467.96,34181.67232
2018-03-27 21:30:00,467.97,472.0,452.0,457.0,18164.48558
2018-03-28 01:30:00,456.9,463.07,446.0,448.5,13862.95268
2018-03-28 05:30:00,448.5,451.3,440.14,450.0,20463.93875
2018-03-28 09:30:00,450.0,460.3,445.56,452.5,12789.04434
2018-03-28 13:30:00,452.51,466.0,448.0,460.55,17845.83981
2018-03-28 17:30:00,460.7,462.55,444.87,446.34,18685.42435
2018-03-28 21:30:00,446.35,452.36,445.03,446.51,10005.59341
2018-03-29 01:30:00,446.51,451.76,442.05,446.67,10105.63819
2018-03-29 05:30:00,446.07,449.43,440.16,440.87,10226.15711
2018-03-29 09:30:00,440.86,440.86,412.44,414.46,39306.71275
2018-03-29 13:30:00,414.46,421.0,405.12,408.41,31795.44146
2018-03-29 17:30:00,408.48,415.0,396.11,406.65,44286.24548
2018-03-29 21:30:00,407.0,418.68,399.0,399.5,31720.65341
2018-03-30 01:30:00,399.5,403.31,380.0,384.0,68006.73295
2018-03-30 05:30:00,383.87,387.7,366.03,377.19,73271.96885
2018-03-30 09:30:00,377.19,409.87,366.0,405.64,69973.08113
2018-03-30 13:30:00,405.7,412.04,386.0,391.4,40649.52366
2018-03-30 17:30:00,391.58,396.7,371.0,382.5,37970.50308
2018-03-30 21:30:00,382.5,387.3,370.0,381.3,42315.88618
2018-03-31 01:30:00,381.02,395.67,377.4,392.43,28073.83147
2018-03-31 05:30:00,392.4,419.4,392.14,405.83,43708.51372
2018-03-31 09:30:00,405.16,412.0,388.52,392.06,29648.01217
2018-03-31 13:30:00,392.06,409.7,391.36,402.09,27659.80123
2018-03-31 17:30:00,402.09,410.0,395.5,402.46,26762.14688
2018-03-31 21:30:00,402.46,409.7,395.29,398.73,21723.81029
2018-04-01 01:30:00,398.74,399.68,389.65,393.92,18331.3097
2018-04-01 05:30:00,393.93,399.91,391.78,392.81,9441.57726
2018-04-01 09:30:00,393.33,395.19,374.01,377.29,18605.70952
2018-04-01 13:30:00,377.28,383.0,371.7,374.65,22190.69993
2018-04-01 17:30:00,374.97,377.72,356.9,360.4,40474.3382
2018-04-01 21:30:00,360.15,388.0,358.89,383.43,45538.80194
2018-04-02 01:30:00,383.43,386.63,374.87,378.58,14242.86737
2018-04-02 05:30:00,378.58,386.58,375.05,383.0,22536.02721
2018-04-02 09:30:00,383.0,391.0,376.53,388.95,18892.01242
2018-04-02 13:30:00,388.44,394.87,387.2,391.79,19568.4872
2018-04-02 17:30:00,391.55,392.0,380.54,389.51,19772.37679
2018-04-02 21:30:00,389.7,390.78,380.58,382.12,16050.67851
2018-04-03 01:30:00,382.13,385.45,375.0,385.05,16422.55978
2018-04-03 05:30:00,385.0,391.5,380.13,390.92,19804.2813
2018-04-03 09:30:00,390.93,402.5,390.61,400.85,27681.23854
2018-04-03 13:30:00,400.86,404.74,395.5,397.52,21179.31486
2018-04-03 17:30:00,397.86,406.49,397.19,403.7,21568.54483
2018-04-03 21:30:00,403.8,419.08,402.53,413.13,28209.44424
2018-04-04 01:30:00,413.17,418.0,410.0,415.01,19454.73188
2018-04-04 05:30:00,415.0,416.5,397.81,402.08,23493.81229
2018-04-04 09:30:00,402.08,407.24,398.65,403.13,13706.71328
2018-04-04 13:30:00,403.12,404.95,380.15,385.07,33946.9604
2018-04-04 17:30:00,384.65,388.0,370.0,371.1,31218.02276
2018-04-04 21:30:00,371.17,383.79,371.01,381.08,23675.46282
2018-04-05 01:30:00,381.08,385.33,373.34,378.16,14557.42513
2018-04-05 05:30:00,378.15,380.0,365.61,379.0,22616.1188
2018-04-05 09:30:00,379.0,384.0,375.0,379.25,22407.13423
2018-04-05 13:30:00,379.28,384.32,377.0,379.76,17494.48822
2018-04-05 17:30:00,379.75,387.03,371.47,377.79,27894.71206
2018-04-05 21:30:00,377.89,380.25,373.32,376.11,17306.02311
2018-04-06 01:30:00,376.07,385.0,374.05,381.22,12595.58233
2018-04-06 05:30:00,381.56,385.91,376.01,378.04,12565.19957
2018-04-06 09:30:00,377.8,382.04,365.5,368.23,22300.42083
2018-04-06 13:30:00,368.5,371.77,362.54,368.53,15482.8739
2018-04-06 17:30:00,368.7,369.0,364.66,366.24,8998.10584
2018-04-06 21:30:00,366.24,371.68,364.7,370.3,9969.96094
2018-04-07 01:30:00,370.38,370.61,365.04,368.89,5142.13033
2018-04-07 05:30:00,368.89,382.53,368.28,381.5,14326.86737
2018-04-07 09:30:00,381.63,382.72,379.45,382.05,8649.21346
2018-04-07 13:30:00,382.06,385.27,380.31,381.76,9605.38248
2018-04-07 17:30:00,381.76,388.55,375.5,388.05,13927.72718
2018-04-07 21:30:00,388.06,394.75,386.0,389.07,16623.49577
2018-04-08 01:30:00,389.08,393.95,382.63,384.51,8330.74222
2018-04-08 05:30:00,384.51,389.81,384.0,389.42,6832.66384
2018-04-08 09:30:00,389.4,393.94,385.75,389.69,7114.50727
2018-04-08 13:30:00,389.68,400.58,389.55,400.58,10254.14358
2018-04-08 17:30:00,400.51,404.05,397.03,401.0,16550.065
2018-04-08 21:30:00,401.0,401.46,394.5,399.39,10458.85043
2018-04-09 01:30:00,399.78,402.05,395.96,400.4,6185.29924
2018-04-09 05:30:00,400.4,413.9,400.29,411.82,26426.28377
2018-04-09 09:30:00,411.28,419.0,407.51,418.81,18675.9786
2018-04-09 13:30:00,418.81,431.99,394.0,395.69,57359.20795
2018-04-09 17:30:00,395.19,399.37,387.1,397.06,23497.615
2018-04-09 21:30:00,397.09,403.66,392.35,393.98,12002.49309
2018-04-10 01:30:00,393.98,399.69,389.2,399.44,13691.92572
2018-04-10 05:30:00,399.25,400.87,395.0,400.87,8030.66854
2018-04-10 09:30:00,400.86,404.07,393.5,396.09,15038.04254
2018-04-10 13:30:00,396.09,398.9,391.4,396.0,14977.3544
2018-04-10 17:30:00,396.0,407.8,395.45,406.52,13237.17261
2018-04-10 21:30:00,406.52,411.99,404.8,411.55,14213.31061
2018-04-11 01:30:00,411.55,418.68,407.7,416.07,15897.74735
2018-04-11 05:30:00,415.53,420.0,411.81,413.0,16823.05777
2018-04-11 09:30:00,413.0,419.77,412.77,416.5,12215.12875
2018-04-11 13:30:00,416.14,418.6,410.38,414.53,11184.42443
2018-04-11 17:30:00,414.58,425.0,413.8,420.56,20727.62428
2018-04-11 21:30:00,420.32,424.33,418.63,422.0,12085.3456
2018-04-12 01:30:00,422.0,433.54,419.0,429.52,13671.10544
2018-04-12 05:30:00,429.9,439.41,427.64,437.17,26121.50438
2018-04-12 09:30:00,437.17,437.44,412.88,422.22,31467.39773
2018-04-12 13:30:00,422.84,476.73,420.61,460.32,63284.25895
2018-04-12 17:30:00,460.31,470.44,453.98,464.51,53892.03877
2018-04-12 21:30:00,464.54,469.9,451.15,464.1,27559.20319
2018-04-13 01:30:00,464.1,499.0,463.0,495.67,47441.98014
2018-04-13 05:30:00,494.3,503.2,480.22,490.1,40691.29823
2018-04-13 09:30:00,490.5,520.0,483.0,511.0,30118.45444
2018-04-13 13:30:00,510.63,525.81,500.01,517.8,62772.73143
2018-04-13 17:30:00,517.8,530.0,506.69,516.89,47033.96046
2018-04-13 21:30:00,516.89,519.8,507.03,510.99,21155.47198
2018-04-14 01:30:00,510.75,511.22,483.0,495.11,49980.17128
2018-04-14 05:30:00,494.69,513.33,486.26,508.24,33036.71317
2018-04-14 09:30:00,507.88,515.0,498.57,511.96,20062.32731
2018-04-14 13:30:00,511.96,514.99,491.61,496.21,21454.25563
2018-04-14 17:30:00,496.22,497.36,485.58,493.3,20357.12182
2018-04-14 21:30:00,493.5,504.91,491.23,504.0,12984.92942
2018-04-15 01:30:00,504.0,510.98,499.46,502.68,13387.98645
2018-04-15 05:30:00,502.68,518.9,502.51,511.99,25030.81764
2018-04-15 09:30:00,511.4,516.31,508.22,509.5,11070.16212
2018-04-15 13:30:00,509.81,527.15,508.99,521.69,24961.51551
2018-04-15 17:30:00,521.7,529.9,520.0,521.5,23207.5581
2018-04-15 21:30:00,521.5,529.0,520.45,524.82,12656.71495
2018-04-16 01:30:00,524.51,535.0,522.88,533.88,11812.38563
2018-04-16 05:30:00,533.88,538.0,510.0,516.66,34214.46616
2018-04-16 09:30:00,516.63,517.62,505.01,514.35,25738.34301
2018-04-16 13:30:00,514.31,517.5,508.94,512.65,15404.43838
2018-04-16 17:30:00,512.66,512.74,497.31,503.78,29601.22834
2018-04-16 21:30:00,504.0,510.85,500.0,503.53,14592.11699
2018-04-17 01:30:00,503.55,514.04,502.01,511.46,10808.93261
2018-04-17 05:30:00,512.09,512.82,504.0,508.69,14750.27877
2018-04-17 09:30:00,508.5,516.1,503.73,514.28,13864.3351
2018-04-17 13:30:00,515.17,520.49,512.88,517.93,16061.24016
2018-04-17 17:30:00,517.93,521.2,512.86,513.99,15144.5568
2018-04-17 21:30:00,513.99,517.5,500.45,503.11,21916.34615
2018-04-18 01:30:00,503.14,514.69,500.02,502.56,14805.20684
2018-04-18 05:30:00,502.56,510.79,501.12,507.95,8378.19724
2018-04-18 09:30:00,507.59,517.21,504.08,515.6,13697.12968
2018-04-18 13:30:00,515.51,517.0,512.2,516.8,10994.63569
2018-04-18 17:30:00,516.8,518.0,507.1,510.05,13409.04533
2018-04-18 21:30:00,511.0,518.2,510.23,517.81,10207.71938
2018-04-19 01:30:00,517.26,526.99,516.14,526.09,16475.22519
2018-04-19 05:30:00,526.49,539.4,521.03,535.87,22063.66537
2018-04-19 09:30:00,535.59,538.5,528.2,531.46,19299.58111
2018-04-19 13:30:00,531.5,536.94,529.02,536.28,11753.58506
2018-04-19 17:30:00,536.51,548.37,534.0,547.45,17879.83851
2018-04-19 21:30:00,547.45,565.0,546.9,557.72,24583.95452
2018-04-20 01:30:00,557.41,571.61,553.02,568.14,16655.14871
2018-04-20 05:30:00,568.14,587.74,567.2,573.48,33892.68458
2018-04-20 09:30:00,573.7,577.17,556.5,570.49,28838.87166
2018-04-20 13:30:00,570.49,591.52,567.2,590.0,24009.1945
2018-04-20 17:30:00,590.01,596.53,580.5,586.0,24582.09855
2018-04-20 21:30:00,585.73,595.5,583.61,593.07,12293.94895
2018-04-21 01:30:00,593.02,622.17,588.0,617.09,36592.24127
2018-04-21 05:30:00,616.8,618.0,598.3,608.49,24426.95086
2018-04-21 09:30:00,608.49,624.5,607.0,613.58,23150.28929
2018-04-21 13:30:00,613.5,615.43,570.23,586.59,57255.16505
2018-04-21 17:30:00,586.59,611.33,584.0,608.4,27698.7406
2018-04-21 21:30:00,608.86,613.99,598.65,608.99,16083.41481
2018-04-22 01:30:00,609.0,609.79,596.64,604.87,10750.39292
2018-04-22 05:30:00,604.87,606.0,589.0,600.14,17037.36423
2018-04-22 09:30:00,600.22,612.49,599.0,611.8,10671.2213
2018-04-22 13:30:00,611.8,633.56,611.03,625.14,26165.67594
2018-04-22 17:30:00,625.2,641.0,614.31,634.46,29324.77629
2018-04-22 21:30:00,634.46,643.49,630.0,636.58,16984.70386
2018-04-23 01:30:00,636.97,643.0,616.5,620.92,19943.63118
2018-04-23 05:30:00,620.67,636.99,618.02,634.9,11846.82585
2018-04-23 09:30:00,634.9,642.16,630.0,640.86,11823.47597
2018-04-23 13:30:00,641.1,642.0,630.42,637.36,15391.27247
2018-04-23 17:30:00,637.45,649.11,637.03,645.23,17823.29887
2018-04-23 21:30:00,645.79,647.37,632.27,637.0,13903.89874
2018-04-24 01:30:00,637.0,645.29,634.0,645.09,6686.93603
2018-04-24 05:30:00,644.58,673.2,643.76,669.07,31087.69471
2018-04-24 09:30:00,669.06,685.29,663.0,678.13,26460.75609
2018-04-24 13:30:00,678.71,693.0,677.46,688.29,15867.8598
2018-04-24 17:30:00,688.35,712.99,686.08,699.89,48373.85505
2018-04-24 21:30:00,699.89,710.0,693.27,709.94,25575.74613
2018-04-25 01:30:00,709.81,710.0,700.1,701.58,24071.75794
2018-04-25 05:30:00,701.16,703.3,652.0,654.0,61358.59299
2018-04-25 09:30:00,654.0,669.0,624.0,661.2,67160.89082
2018-04-25 13:30:00,661.2,663.46,600.1,629.04,67190.24568
2018-04-25 17:30:00,629.07,639.99,593.83,622.9,74047.50443
2018-04-25 21:30:00,622.9,638.13,606.0,628.46,34591.06611
2018-04-26 01:30:00,628.84,649.36,606.5,618.0,37091.20425
2018-04-26 05:30:00,617.73,625.59,600.0,618.39,37748.98805
2018-04-26 09:30:00,618.39,638.0,616.06,632.47,30281.63749
2018-04-26 13:30:00,632.5,638.0,617.01,633.23,23667.19294
2018-04-26 17:30:00,633.23,639.99,623.09,628.6,21643.73266
2018-04-26 21:30:00,628.6,638.0,623.77,630.46,12470.47479
2018-04-27 01:30:00,631.0,666.19,630.29,661.51,29941.98222
2018-04-27 05:30:00,661.51,663.99,640.0,648.61,20647.5383
2018-04-27 09:30:00,649.59,659.7,635.73,657.99,15751.24352
2018-04-27 13:30:00,657.97,686.82,656.57,680.34,26949.70408
2018-04-27 17:30:00,680.34,686.81,665.0,674.47,25233.90324
2018-04-27 21:30:00,674.47,684.15,658.18,659.0,17954.86805
2018-04-28 01:30:00,659.0,663.75,639.41,643.46,28266.2267
2018-04-28 05:30:00,643.41,671.0,638.76,667.42,18250.72367
2018-04-28 09:30:00,667.99,675.6,664.0,670.0,15080.86038
2018-04-28 13:30:00,670.0,687.51,662.5,677.96,25257.92808
2018-04-28 17:30:00,677.96,694.9,675.2,687.54,26808.36399
2018-04-28 21:30:00,687.53,689.99,677.54,687.07,14240.20402
2018-04-29 01:30:00,687.07,689.95,673.46,682.86,13490.28323
2018-04-29 05:30:00,683.5,700.49,682.84,695.4,20148.02976
2018-04-29 09:30:00,695.4,697.86,689.15,692.43,14441.68712
2018-04-29 13:30:00,692.0,694.43,665.28,674.23,34883.53095
2018-04-29 17:30:00,675.07,687.48,669.0,682.3,19827.81751
2018-04-29 21:30:00,682.3,684.19,671.16,680.62,10886.39663
2018-04-30 01:30:00,679.95,691.8,677.6,690.85,9832.77672
2018-04-30 05:30:00,690.85,695.3,675.5,677.16,17630.48665
2018-04-30 09:30:00,677.17,689.14,673.18,677.61,20801.5572
2018-04-30 13:30:00,677.61,694.0,674.05,686.65,18206.51825
2018-04-30 17:30:00,687.52,692.54,678.0,684.01,18247.92156
2018-04-30 21:30:00,684.6,687.99,677.0,679.97,13538.64173
2018-05-01 01:30:00,680.01,681.13,662.2,670.78,24069.79181
2018-05-01 05:30:00,670.78,671.2,627.58,641.86,49058.72925
2018-05-01 09:30:00,641.2,665.67,640.21,661.57,16065.69199
